Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx,word_length
yelling,0,4.08,1.23,2,28,0.93,1087,Verb,13175,7
breathe,0,4.07,1.13,0,29,1.0,2474,Verb,7200,7
climbing,0,4.07,1.3,0,27,1.0,402,Verb,8218,8
flashing,0,4.07,0.88,0,29,1.0,163,Verb,12659,8
float,0,4.07,1.21,0,27,1.0,381,Verb,14257,5
hissing,0,4.07,1.39,0,28,1.0,73,Verb,26386,7
kicking,0,4.07,1.02,0,28,1.0,795,Verb,10209,7
peeled,0,4.07,0.96,0,29,1.0,138,Verb,20956,6
pointing,0,4.07,1.39,0,30,1.0,425,Verb,7302,8
rattle,0,4.07,1.33,0,29,1.0,172,Verb,23114,6
shake,0,4.07,1.12,0,28,1.0,2021,Verb,6073,5
skip,0,4.07,1.25,0,28,1.0,1076,Verb,13558,4
spill,0,4.07,1.04,1,28,0.96,432,Verb,14437,5
squeak,0,4.07,1.39,0,29,1.0,121,Verb,29552,6
stab,0,4.07,1.14,0,27,1.0,447,Verb,17079,4
strike,0,4.07,1.24,0,27,1.0,2324,Verb,4894,6
switch,0,4.07,1.15,0,28,1.0,1434,Verb,6942,6
talk,0,4.07,1.25,0,28,1.0,43605,Verb,2831,4
walk,0,4.07,1.44,0,29,1.0,11009,Verb,3328,4
wired,0,4.07,1.0,0,27,1.0,386,Verb,17502,5
carry,0,4.04,1.13,0,27,1.0,3361,Verb,4287,5
clawed,0,4.04,1.17,0,25,1.0,18,Verb,22544,6
fall,0,4.04,1.08,0,26,1.0,6044,Verb,2991,4
flooded,0,4.04,1.16,0,27,1.0,142,Verb,10361,7
forge,0,4.04,1.23,0,28,1.0,166,Verb,15681,5
framing,0,4.04,1.08,1,25,0.96,76,Verb,20241,7
rise,0,4.04,1.22,0,27,1.0,1399,Verb,4125,4
rolling,0,4.04,1.26,0,27,1.0,1099,Verb,5291,7
shove,0,4.04,1.29,0,27,1.0,674,Verb,14738,5
standing,0,4.04,1.32,0,28,1.0,3994,Verb,3061,8
throw,0,4.04,1.29,1,28,0.96,6570,Verb,5466,5
tilt,0,4.04,1.17,0,28,1.0,113,Verb,17010,4
written,0,4.04,1.04,0,28,1.0,2247,Verb,2517,7
blinked,0,4.03,1.27,0,30,1.0,65,Verb,7948,7
click,0,4.03,1.25,0,30,1.0,327,Verb,11562,5
dive,0,4.03,1.24,0,29,1.0,654,Verb,11529,4
dressing,0,4.03,1.09,0,29,1.0,804,Verb,11225,8
hanging,0,4.03,1.13,0,30,1.0,2735,Verb,5689,7
printed,0,4.03,1.12,0,29,1.0,306,Verb,6267,7
slapping,0,4.03,1.3,0,29,1.0,88,Verb,22021,8
bloom,0,4.0,1.11,1,28,0.96,281,Verb,13426,5
call,0,4.0,1.11,1,28,0.96,43931,Verb,2655,4
knelt,0,4.0,1.15,0,28,1.0,19,Verb,12804,5
nodding,0,4.0,1.39,0,28,1.0,42,Verb,11863,7
panting,0,4.0,1.39,0,27,1.0,207,Verb,15601,7
pierced,0,4.0,1.14,0,27,1.0,150,Verb,16276,7
racing,0,4.0,1.04,1,30,0.97,606,Verb,3868,6
resume,0,4.0,1.13,0,26,1.0,290,Verb,13746,6
slam,0,4.0,1.15,0,31,1.0,296,Verb,9555,4
stuffed,0,4.0,1.21,0,27,1.0,441,Verb,11812,7
thumping,0,4.0,1.15,0,28,1.0,73,Verb,25996,8
topping,0,4.0,1.17,1,27,0.96,45,Verb,22286,7
washed,0,4.0,1.02,0,28,1.0,718,Verb,8871,6
wipe,0,4.0,1.17,0,26,1.0,861,Verb,13387,4
beat,0,3.97,1.35,0,29,1.0,6716,Verb,3786,4
choke,0,3.97,1.35,0,29,1.0,330,Verb,16769,5
crumpled,0,3.97,1.02,0,29,1.0,27,Verb,19814,8
draw,0,3.97,1.1,0,30,1.0,2061,Verb,4009,4
flip,0,3.97,1.12,0,29,1.0,728,Verb,11238,4
grind,0,3.97,0.91,0,31,1.0,190,Verb,23088,5
pull,0,3.97,1.09,0,29,1.0,7469,Verb,4139,4
shoot,0,3.97,1.22,0,30,1.0,8412,Verb,5607,5
shouting,0,3.97,1.25,0,30,1.0,744,Verb,11273,8
show,0,3.97,0.93,0,30,1.0,24906,Verb,2265,4
ticking,0,3.97,1.35,0,29,1.0,223,Verb,28561,7
wrapping,0,3.97,1.3,0,29,1.0,147,Verb,12252,8
brace,0,3.96,1.19,0,27,1.0,319,Verb,17180,5
carving,0,3.96,1.29,1,29,0.97,101,Verb,18441,7
driving,0,3.96,1.13,0,27,1.0,3780,Verb,4439,7
framed,0,3.96,1.37,0,25,1.0,284,Verb,10366,6
freeze,0,3.96,1.26,0,27,1.0,1640,Verb,13184,6
laughing,0,3.96,1.43,0,25,1.0,2667,Verb,5870,8
melt,0,3.96,1.07,0,28,1.0,373,Verb,14899,4
screaming,0,3.96,1.29,1,29,0.97,1945,Verb,7491,9
shatter,0,3.96,0.93,0,23,1.0,72,Verb,27271,7
split,0,3.96,1.4,0,25,1.0,1954,Verb,3975,5
tangle,0,3.96,1.08,0,26,1.0,53,Verb,24453,6
toss,0,3.96,1.07,0,28,1.0,632,Verb,10055,4
biting,0,3.93,1.44,0,29,1.0,250,Verb,12344,6
bouncing,0,3.93,1.14,0,27,1.0,217,Verb,16361,8
breaking,0,3.93,1.2,0,30,1.0,2155,Verb,4911,8
buried,0,3.93,1.21,0,28,1.0,1738,Verb,3950,6
burnt,0,3.93,1.36,0,28,1.0,488,Verb,11060,5
chew,0,3.93,1.36,0,27,1.0,462,Verb,21271,4
cracked,0,3.93,1.33,0,29,1.0,492,Verb,9630,7
cried,0,3.93,1.28,0,30,1.0,662,Verb,6639,5
digging,0,3.93,1.39,0,29,1.0,676,Verb,10443,7
dump,0,3.93,1.11,0,30,1.0,1470,Verb,15653,4
flushing,0,3.93,1.27,0,28,1.0,75,Verb,23519,8
glide,0,3.93,1.47,0,27,1.0,120,Verb,21096,5
licking,0,3.93,1.36,0,30,1.0,175,Verb,17033,7
tinted,0,3.93,1.26,0,30,1.0,23,Verb,25577,6
trim,0,3.93,1.27,1,28,0.96,218,Verb,12241,4
cast,0,3.92,1.35,0,26,1.0,1180,Verb,3459,4
skinned,0,3.92,1.22,0,25,1.0,69,Verb,19937,7
soaking,0,3.92,1.2,0,26,1.0,140,Verb,22721,7
tied,0,3.92,1.02,0,26,1.0,1364,Verb,5079,4
visit,0,3.92,1.06,1,27,0.96,2993,Verb,3942,5
kill,0,3.9,1.37,0,29,1.0,23081,Verb,3102,4
lifting,0,3.9,1.23,0,29,1.0,221,Verb,8783,7
spin,0,3.9,1.21,0,30,1.0,746,Verb,6714,4
squinting,0,3.9,1.21,0,29,1.0,12,Verb,29156,9
whipping,0,3.9,1.14,0,31,1.0,112,Verb,23016,8
boiled,0,3.89,1.13,0,28,1.0,169,Verb,17020,6
circled,0,3.89,1.15,0,27,1.0,71,Verb,14867,7
dripping,0,3.89,1.2,0,28,1.0,172,Verb,14309,8
floating,0,3.89,1.37,0,27,1.0,491,Verb,8274,8
folding,0,3.89,1.25,0,27,1.0,106,Verb,12745,7
lift,0,3.89,1.4,0,28,1.0,1741,Verb,6336,4
squeezing,0,3.89,1.03,0,28,1.0,103,Verb,15328,9
swallow,0,3.89,1.26,0,28,1.0,649,Verb,10577,7
tumble,0,3.89,1.2,22,5877,1.0,79,Verb,28388,6
bend,0,3.88,1.3,0,25,1.0,768,Verb,8815,4
clapped,0,3.88,1.31,0,26,1.0,26,Verb,18310,7
flex,0,3.88,1.2,1,26,0.96,50,Verb,23951,4
marked,0,3.88,1.31,0,26,1.0,547,Verb,4417,6
smiling,0,3.88,1.51,2,28,0.93,877,Verb,5629,7
watered,0,3.88,1.4,0,26,1.0,49,Verb,27129,7
walled,0,3.87,1.29,2,25,0.92,23,Verb,17692,6
bounce,0,3.86,1.38,0,29,1.0,502,Verb,17523,6
console,0,3.86,1.43,0,29,1.0,114,Verb,10122,7
drive,0,3.86,1.21,0,28,1.0,7810,Verb,3298,5
frowning,0,3.86,1.38,1,29,0.97,25,Verb,14587,8
injured,0,3.86,1.15,0,28,1.0,534,Verb,5229,7
scrub,0,3.86,1.18,0,28,1.0,318,Verb,18157,5
seated,0,3.86,1.53,0,29,1.0,436,Verb,8901,6
snatch,0,3.86,1.27,0,28,1.0,199,Verb,23365,6
spruce,0,3.86,1.51,0,29,1.0,56,Verb,19893,6
stripping,0,3.86,1.06,0,29,1.0,76,Verb,23987,9
tilting,0,3.86,1.46,1,29,0.97,33,Verb,21788,7
touch,0,3.86,1.11,0,28,1.0,7534,Verb,3543,5
tuck,0,3.86,1.27,0,29,1.0,406,Verb,18029,4
yell,0,3.86,1.55,0,29,1.0,939,Verb,14315,4
burning,0,3.85,1.32,0,27,1.0,1561,Verb,5255,7
footed,0,3.85,1.19,4,30,0.87,3,Verb,28856,6
hammering,0,3.85,1.1,0,27,1.0,80,Verb,27883,9
knotted,0,3.85,1.1,0,27,1.0,21,Verb,27039,7
poking,0,3.85,1.23,0,27,1.0,191,Verb,21603,6
shine,0,3.85,1.23,0,27,1.0,1053,Verb,12342,5
shooting,0,3.85,1.32,0,27,1.0,2871,Verb,5008,8
swap,0,3.85,1.13,1,28,0.96,185,Verb,19948,4
filling,0,3.84,1.21,0,25,1.0,494,Verb,8110,7
steal,0,3.84,1.13,0,31,1.0,2720,Verb,8954,5
coiled,0,3.83,1.37,0,30,1.0,12,Verb,24599,6
howl,0,3.83,1.66,1,25,0.96,105,Verb,22912,4
laying,0,3.83,1.36,1,30,0.97,568,Verb,10201,6
melting,0,3.83,1.2,0,29,1.0,168,Verb,13721,7
pack,0,3.83,1.31,0,29,1.0,2235,Verb,5308,4
shuffle,0,3.83,1.31,0,24,1.0,150,Verb,23046,7
speaking,0,3.83,1.0,0,29,1.0,3565,Verb,4092,8
spinning,0,3.83,1.28,0,29,1.0,374,Verb,9419,8
sucking,0,3.83,1.34,0,30,1.0,376,Verb,13475,7
bury,0,3.82,1.19,1,29,0.97,1054,Verb,11010,4
chuck,0,3.82,1.47,0,28,1.0,1096,Verb,8057,5
growling,0,3.82,1.39,0,28,1.0,230,Verb,22413,8
moving,0,3.82,1.28,0,28,1.0,6104,Verb,3048,6
peeling,0,3.82,1.42,1,29,0.97,56,Verb,28241,7
pick,0,3.82,1.42,0,28,1.0,10118,Verb,4060,4
pitching,0,3.82,1.33,0,28,1.0,192,Verb,14696,8
scraping,0,3.82,1.36,0,28,1.0,118,Verb,23704,8
brushing,0,3.81,1.42,0,27,1.0,111,Verb,12766,8
haul,0,3.81,1.36,0,27,1.0,361,Verb,14655,4
hunt,0,3.81,1.27,0,27,1.0,1319,Verb,5690,4
hurling,0,3.81,1.13,2,28,0.93,26,Verb,10839,7
logging,0,3.81,1.36,1,27,0.96,46,Verb,15899,7
tipped,0,3.81,1.0,0,27,1.0,244,Verb,11182,6
cracking,0,3.8,1.3,0,30,1.0,303,Verb,15729,8
hopped,0,3.8,1.19,0,25,1.0,86,Verb,17230,6
poked,0,3.8,1.13,0,30,1.0,67,Verb,16826,5
pouring,0,3.8,1.21,0,30,1.0,302,Verb,13053,7
raise,0,3.8,1.21,0,30,1.0,2815,Verb,5333,5
staring,0,3.8,1.13,0,30,1.0,1196,Verb,4582,7
clearing,0,3.79,1.29,0,29,1.0,331,Verb,8430,8
eats,0,3.79,1.32,0,29,1.0,645,Verb,20323,4
erase,0,3.79,1.21,0,29,1.0,317,Verb,22505,5
lash,0,3.79,1.34,0,28,1.0,85,Verb,25210,4
marking,0,3.79,1.15,0,29,1.0,82,Verb,10060,7
smash,0,3.79,1.47,0,28,1.0,421,Verb,15132,5
stabbing,0,3.79,1.23,0,28,1.0,115,Verb,21690,8
treat,0,3.79,1.2,0,28,1.0,2646,Verb,7438,5
twitch,0,3.79,1.11,0,29,1.0,109,Verb,19435,6
weigh,0,3.79,1.32,0,28,1.0,363,Verb,17042,5
works,0,3.79,0.96,0,28,1.0,5357,Verb,2573,5
chanting,0,3.78,1.25,1,28,0.96,215,Verb,22417,8
fighting,0,3.78,1.34,0,27,1.0,3611,Verb,3554,8
ripping,0,3.78,1.25,1,28,0.96,204,Verb,17039,7
scrubbed,0,3.78,1.31,0,27,1.0,78,Verb,27820,8
serve,0,3.78,1.28,0,27,1.0,1935,Verb,3710,5
tracing,0,3.78,1.19,0,27,1.0,86,Verb,16907,7
wheeled,0,3.78,1.19,0,27,1.0,41,Verb,17320,7
bang,0,3.77,1.41,0,30,1.0,1019,Verb,9748,4
thump,0,3.77,1.14,0,30,1.0,99,Verb,21324,5
volunteer,0,3.77,1.33,0,30,1.0,475,Verb,6951,9
awoke,0,3.76,1.48,0,29,1.0,67,Verb,19179,5
beating,0,3.76,1.43,1,30,0.97,1160,Verb,6012,7
buckled,0,3.76,1.09,0,25,1.0,30,Verb,26368,7
moaning,0,3.76,1.3,0,29,1.0,245,Verb,22653,7
rubbing,0,3.76,1.35,0,29,1.0,241,Verb,10137,7
sitting,0,3.76,1.33,0,29,1.0,4814,Verb,3564,7
stir,0,3.76,1.33,0,29,1.0,301,Verb,16130,4
threaded,0,3.76,1.33,0,29,1.0,10,Verb,26583,8
tumbling,0,3.76,1.12,0,29,1.0,62,Verb,21552,8
hovering,0,3.75,1.11,0,28,1.0,103,Verb,16349,8
squeeze,0,3.75,1.43,0,28,1.0,769,Verb,11025,7
stumble,0,3.75,1.21,0,28,1.0,100,Verb,21811,7
blow,0,3.74,1.53,0,27,1.0,4976,Verb,6271,4
cupping,0,3.74,1.2,2,29,0.93,9,Verb,25076,7
loading,0,3.74,1.32,0,27,1.0,248,Verb,10578,7
bust,0,3.73,1.46,0,30,1.0,1406,Verb,13950,4
pushing,0,3.73,1.23,0,30,1.0,978,Verb,6183,7
anchored,0,3.72,1.31,0,29,1.0,36,Verb,14453,8
blushing,0,3.72,1.1,0,29,1.0,102,Verb,25771,8
burned,0,3.72,1.33,0,29,1.0,1448,Verb,5296,6
flush,0,3.72,1.24,0,25,1.0,478,Verb,13862,5
giggle,0,3.72,1.34,0,25,1.0,87,Verb,17565,6
giggling,0,3.72,1.24,0,25,1.0,209,Verb,21783,8
holding,0,3.72,1.33,0,29,1.0,3530,Verb,3173,7
moan,0,3.72,1.31,0,25,1.0,96,Verb,13673,4
rode,0,3.72,1.22,1,30,0.97,530,Verb,8469,4
rubbed,0,3.72,1.46,0,29,1.0,138,Verb,7503,6
shook,0,3.72,1.28,0,25,1.0,303,Verb,3184,5
stink,0,3.72,1.39,0,29,1.0,673,Verb,27136,5
straighten,0,3.72,1.28,0,29,1.0,571,Verb,28568,10
sweep,0,3.72,1.17,0,25,1.0,485,Verb,11740,5
talking,0,3.72,1.28,0,29,1.0,25385,Verb,3331,7
tore,0,3.72,1.46,2,31,0.94,423,Verb,9538,4
break,0,3.71,1.21,0,28,1.0,11275,Verb,3338,5
build,0,3.71,1.46,0,28,1.0,2452,Verb,3857,5
cleaning,0,3.71,1.33,0,28,1.0,1157,Verb,9344,8
crushing,0,3.71,1.3,1,29,0.97,139,Verb,14527,8
dragging,0,3.71,1.4,0,24,1.0,335,Verb,11920,8
drove,0,3.71,1.24,0,28,1.0,1472,Verb,5225,5
mounted,0,3.71,1.12,0,24,1.0,132,Verb,5614,7
reading,0,3.71,1.37,0,31,1.0,3133,Verb,3752,7
resting,0,3.71,1.27,0,28,1.0,357,Verb,8345,7
soaring,0,3.71,1.21,0,28,1.0,53,Verb,23990,7
stripped,0,3.71,1.12,1,29,0.97,183,Verb,10040,8
stumbling,0,3.71,1.3,0,24,1.0,57,Verb,19730,9
yanking,0,3.71,1.44,0,28,1.0,40,Verb,25716,7
blend,0,3.7,1.39,0,30,1.0,218,Verb,12586,5
hang,0,3.7,1.17,1,28,0.96,7535,Verb,6865,4
laced,0,3.7,1.27,0,27,1.0,56,Verb,17958,5
launch,0,3.7,1.3,0,27,1.0,1018,Verb,4888,6
left,0,3.7,1.46,0,27,1.0,24707,Verb,2187,4
reach,0,3.7,1.41,0,27,1.0,2903,Verb,3362,5
smell,0,3.7,1.44,0,27,1.0,4240,Verb,5437,5
sound,0,3.7,1.44,0,30,1.0,7313,Verb,2614,5
speak,0,3.7,1.49,0,27,1.0,9546,Verb,3713,5
writing,0,3.7,1.49,0,27,1.0,2852,Verb,3015,7
surrounded,0,3.69,1.17,0,29,1.0,677,Verb,5129,10
tackled,0,3.69,1.23,0,29,1.0,38,Verb,26176,7
throwing,0,3.69,1.56,0,29,1.0,1488,Verb,6886,8
waved,0,3.69,1.54,0,29,1.0,105,Verb,7147,5
hold,0,3.68,1.44,0,28,1.0,22273,Verb,2907,4
slit,0,3.68,1.46,0,25,1.0,194,Verb,18036,4
spread,0,3.68,1.44,0,28,1.0,1596,Verb,3659,6
stop,0,3.68,1.28,0,25,1.0,36071,Verb,2644,4
timed,0,3.68,1.42,0,28,1.0,82,Verb,22313,5
worn,0,3.68,1.12,0,28,1.0,514,Verb,6247,4
assemble,0,3.67,1.36,0,27,1.0,163,Verb,21365,8
bowing,0,3.67,1.27,0,24,1.0,64,Verb,26690,6
carrying,0,3.67,1.0,0,27,1.0,1451,Verb,4755,8
collapse,0,3.67,1.32,0,30,1.0,283,Verb,7859,8
crowned,0,3.67,1.36,0,27,1.0,88,Verb,10249,7
curled,0,3.67,1.41,0,27,1.0,47,Verb,8188,6
dropping,0,3.67,1.27,0,24,1.0,826,Verb,7510,8
flee,0,3.67,1.47,0,27,1.0,233,Verb,10574,4
snapped,0,3.67,1.37,0,30,1.0,251,Verb,5941,7
sprang,0,3.67,1.36,1,28,0.96,39,Verb,15627,6
travel,0,3.67,1.01,0,24,1.0,1702,Verb,3604,6
hear,0,3.66,1.49,0,29,1.0,28323,Verb,2963,4
illuminated,0,3.66,0.9,0,29,1.0,18,Verb,14640,11
melted,0,3.66,1.2,0,29,1.0,201,Verb,12501,6
rattling,0,3.66,1.14,1,30,0.97,144,Verb,26347,8
slipped,0,3.66,1.4,0,29,1.0,848,Verb,5707,7
smoked,0,3.65,1.23,0,26,1.0,357,Verb,20482,6
blazing,0,3.64,1.35,0,25,1.0,93,Verb,17162,7
falling,0,3.64,1.35,0,25,1.0,1837,Verb,4634,7
firing,0,3.64,1.18,1,23,0.96,937,Verb,7493,6
paying,0,3.64,1.39,0,28,1.0,2207,Verb,7079,6
rolled,0,3.64,1.16,0,28,1.0,432,Verb,4565,6
screwing,0,3.64,1.1,0,28,1.0,504,Verb,29082,8
sliding,0,3.64,1.22,0,28,1.0,191,Verb,8058,7
snaps,0,3.64,1.5,0,25,1.0,144,Verb,20057,5
spiked,0,3.64,1.34,0,28,1.0,69,Verb,25362,6
swam,0,3.64,1.47,0,25,1.0,123,Verb,16849,4
cheering,0,3.63,1.64,0,27,1.0,690,Verb,24867,8
enlarged,0,3.63,1.16,0,30,1.0,54,Verb,11792,8
figure,0,3.63,1.11,0,27,1.0,6598,Verb,3275,6
planting,0,3.63,1.33,0,27,1.0,108,Verb,14685,8
speeding,0,3.63,1.18,1,28,0.96,254,Verb,21485,8
stepping,0,3.63,1.39,1,28,0.96,355,Verb,9085,8
winding,0,3.63,1.38,0,30,1.0,100,Verb,12788,7
bent,0,3.62,1.42,0,29,1.0,368,Verb,6260,4
gliding,0,3.62,1.36,1,27,0.96,31,Verb,20292,7
hacking,0,3.62,1.29,0,29,1.0,85,Verb,23707,7
intersect,0,3.62,1.01,0,29,1.0,16,Verb,29261,9
rotating,0,3.62,1.52,0,29,1.0,57,Verb,13618,8
slid,0,3.62,1.21,1,30,0.97,94,Verb,4934,4
spat,0,3.62,1.77,1,27,0.96,79,Verb,14690,4
stemmed,0,3.62,1.24,0,29,1.0,3,Verb,27674,7
stretch,0,3.62,1.37,0,29,1.0,748,Verb,7683,7
eaten,0,3.61,1.5,0,28,1.0,927,Verb,8828,5
groaning,0,3.61,1.31,0,28,1.0,188,Verb,24781,8
hurt,0,3.61,1.5,0,28,1.0,12564,Verb,3480,4
preaching,0,3.61,1.37,0,28,1.0,106,Verb,17979,9
shutting,0,3.61,1.37,2,25,0.92,220,Verb,17521,8
tremble,0,3.61,1.37,0,28,1.0,114,Verb,20627,7
wear,0,3.61,1.4,0,28,1.0,5576,Verb,4929,4
erased,0,3.6,1.38,0,30,1.0,199,Verb,23516,6
hiss,0,3.6,1.38,0,30,1.0,47,Verb,19074,4
laid,0,3.6,1.55,0,25,1.0,1527,Verb,4201,4
spotted,0,3.6,1.22,0,30,1.0,522,Verb,7282,7
sway,0,3.6,1.48,0,30,1.0,129,Verb,17812,4
swollen,0,3.6,1.16,0,30,1.0,165,Verb,13408,7
chopped,0,3.59,1.42,0,27,1.0,232,Verb,24881,7
coated,0,3.59,1.3,0,29,1.0,19,Verb,15026,6
dispose,0,3.59,1.37,0,27,1.0,160,Verb,27764,7
flinch,0,3.59,1.35,0,29,1.0,58,Verb,23224,6
leaning,0,3.59,1.45,0,27,1.0,217,Verb,6729,7
lined,0,3.59,1.43,0,29,1.0,330,Verb,7732,5
lure,0,3.59,1.4,0,29,1.0,217,Verb,17256,4
measure,0,3.59,1.18,0,29,1.0,537,Verb,5468,7
polished,0,3.59,1.12,0,29,1.0,102,Verb,12853,8
thrash,0,3.59,1.12,0,27,1.0,27,Verb,27042,6
unveiled,0,3.59,1.15,0,27,1.0,14,Verb,11521,8
vibrating,0,3.59,1.45,0,27,1.0,64,Verb,24987,9
wearing,0,3.59,1.37,0,27,1.0,4410,Verb,4147,7
smelling,0,3.58,1.3,0,26,1.0,253,Verb,19773,8
watching,0,3.58,1.12,0,31,1.0,5081,Verb,3666,8
betting,0,3.57,1.33,0,30,1.0,430,Verb,19244,7
burying,0,3.57,1.2,0,28,1.0,119,Verb,20491,7
counting,0,3.57,1.32,0,28,1.0,1095,Verb,10320,8
live,0,3.57,1.22,0,30,1.0,17574,Verb,2444,4
pointed,0,3.57,1.37,0,28,1.0,387,Verb,4197,7
threw,0,3.57,1.41,0,30,1.0,2082,Verb,4711,5
tread,0,3.57,1.4,1,29,0.97,116,Verb,29449,5
extract,0,3.56,1.48,0,27,1.0,150,Verb,14817,7
read,0,3.56,1.45,0,27,1.0,12302,Verb,3191,4
slicing,0,3.56,1.19,0,27,1.0,51,Verb,26514,7
drank,0,3.55,1.33,0,29,1.0,656,Verb,10749,5
fell,0,3.55,1.3,0,29,1.0,3723,Verb,3062,4
glistening,0,3.55,1.24,1,30,0.97,28,Verb,25203,10
rebuilt,0,3.55,1.21,0,31,1.0,73,Verb,7183,7
stuck,0,3.55,1.33,0,29,1.0,3399,Verb,5881,5
tying,0,3.55,1.43,1,30,0.97,158,Verb,15233,5
wrote,0,3.55,1.12,0,29,1.0,3629,Verb,2626,5
dried,0,3.54,1.36,0,26,1.0,258,Verb,9550,5
grazing,0,3.54,1.48,1,29,0.97,58,Verb,15400,7
mounting,0,3.54,1.04,1,29,0.97,58,Verb,15986,8
rang,0,3.54,1.48,1,29,0.97,277,Verb,8369,4
swung,0,3.54,1.35,1,29,0.97,117,Verb,7671,5
fallen,0,3.53,1.43,0,30,1.0,863,Verb,5357,6
looking,0,3.53,1.46,0,30,1.0,22066,Verb,2559,7
rising,0,3.53,0.97,0,30,1.0,429,Verb,4803,6
bash,0,3.52,1.33,0,29,1.0,167,Verb,24234,4
blurred,0,3.52,1.24,0,29,1.0,37,Verb,18449,7
branded,0,3.52,1.27,0,29,1.0,79,Verb,11180,7
dangling,0,3.52,1.45,0,25,1.0,66,Verb,18737,8
entering,0,3.52,1.12,0,27,1.0,588,Verb,5738,8
filing,0,3.52,1.36,0,25,1.0,232,Verb,15242,6
grab,0,3.52,1.58,0,27,1.0,3614,Verb,6723,4
grew,0,3.52,1.24,0,29,1.0,1493,Verb,3473,4
hurled,0,3.52,1.15,0,29,1.0,31,Verb,24025,6
measuring,0,3.52,1.34,0,27,1.0,126,Verb,9854,9
pinned,0,3.52,1.4,2,29,0.93,231,Verb,11807,6
plucked,0,3.52,1.48,0,27,1.0,65,Verb,20780,7
praying,0,3.52,1.42,0,25,1.0,520,Verb,14488,7
slash,0,3.52,1.09,0,29,1.0,122,Verb,18296,5
smeared,0,3.52,1.42,0,27,1.0,58,Verb,25400,7
waving,0,3.52,1.4,0,27,1.0,266,Verb,12015,6
built,0,3.5,1.3,0,26,1.0,2099,Verb,2328,5
buzzing,0,3.5,1.36,0,30,1.0,221,Verb,20386,7
mirrored,0,3.5,1.43,0,30,1.0,23,Verb,22243,8
penetrate,0,3.5,1.35,0,28,1.0,146,Verb,19136,9
reaching,0,3.5,1.17,0,28,1.0,412,Verb,4285,8
rebuild,0,3.5,1.31,0,30,1.0,172,Verb,14591,7
roaring,0,3.5,1.33,0,26,1.0,156,Verb,17197,7
rounded,0,3.5,1.53,2,28,0.93,83,Verb,8352,7
stalk,0,3.5,1.6,0,28,1.0,86,Verb,23899,5
swinging,0,3.5,1.32,1,29,0.97,313,Verb,11820,8
topped,0,3.5,1.37,1,29,0.97,48,Verb,9370,6
traveling,0,3.5,1.31,0,30,1.0,724,Verb,7118,9
unlocked,0,3.5,1.35,0,28,1.0,194,Verb,14058,8
accelerate,0,3.48,1.37,0,27,1.0,65,Verb,23306,10
carried,0,3.48,1.22,0,27,1.0,1026,Verb,3344,7
chasing,0,3.48,1.48,0,27,1.0,933,Verb,11777,7
crouched,0,3.48,1.43,0,29,1.0,12,Verb,14275,8
cupped,0,3.48,1.47,0,23,1.0,5,Verb,13740,6
dipped,0,3.48,1.53,0,25,1.0,94,Verb,13537,6
keel,0,3.48,1.64,3,28,0.89,61,Verb,19602,4
locking,0,3.48,1.12,0,27,1.0,212,Verb,14889,7
posted,0,3.48,1.21,0,29,1.0,367,Verb,6866,6
recruit,0,3.48,1.37,1,28,0.96,188,Verb,13024,7
rotting,0,3.48,1.34,0,27,1.0,166,Verb,22005,7
seeing,0,3.48,1.29,0,25,1.0,5591,Verb,3773,6
spare,0,3.48,1.33,0,29,1.0,1573,Verb,8622,5
work,0,3.48,1.5,0,27,1.0,40699,Verb,2147,4
working,0,3.48,1.24,0,29,1.0,12775,Verb,2551,7
fumble,0,3.47,1.28,0,30,1.0,40,Verb,19576,6
listen,0,3.47,1.38,0,30,1.0,27784,Verb,4952,6
covering,0,3.46,1.33,1,27,0.96,634,Verb,5266,8
duplicate,0,3.46,1.29,0,28,1.0,117,Verb,24473,9
expose,0,3.46,1.26,0,28,1.0,360,Verb,14451,6
facing,0,3.46,1.43,0,28,1.0,548,Verb,5307,6
flown,0,3.46,1.21,1,27,0.96,232,Verb,10583,5
glued,0,3.46,1.5,0,28,1.0,115,Verb,22805,5
inserted,0,3.46,1.53,2,28,0.93,59,Verb,12889,8
operating,0,3.46,1.43,0,28,1.0,582,Verb,4082,9
remains,0,3.46,1.45,0,28,1.0,890,Verb,3464,7
struck,0,3.46,1.37,0,28,1.0,826,Verb,4930,6
suck,0,3.46,1.3,0,26,1.0,1779,Verb,11891,4
sunk,0,3.46,1.5,0,28,1.0,237,Verb,10417,4
tearing,0,3.46,1.27,0,26,1.0,327,Verb,13311,7
blending,0,3.45,1.14,0,22,1.0,26,Verb,23293,8
blocked,0,3.45,1.21,0,29,1.0,346,Verb,8534,7
crossed,0,3.45,1.4,0,29,1.0,874,Verb,4625,7
embracing,0,3.45,1.21,0,29,1.0,41,Verb,23581,9
piled,0,3.45,1.55,1,30,0.97,76,Verb,17835,5
pinched,0,3.45,1.59,0,29,1.0,138,Verb,18521,7
rotate,0,3.45,1.33,0,29,1.0,98,Verb,24357,6
bubbling,0,3.44,1.61,0,32,1.0,56,Verb,25054,8
decorated,0,3.44,1.29,0,25,1.0,144,Verb,7429,9
hooked,0,3.44,1.28,0,27,1.0,669,Verb,13322,6
