Word,Bigram,Conc.M,Conc.SD,Unknown,Total,Percent_known,SUBTLEX,Dom_Pos,emb_idx
homeless,0,3.04,1.75,0,28,1.0,543,Adjective,11573
lethal,0,3.04,1.53,0,28,1.0,289,Adjective,12765
local,0,3.04,1.45,0,28,1.0,2128,Adjective,2334
muffled,0,3.04,1.34,0,26,1.0,157,Adjective,15783
narrow,0,3.04,1.4,0,27,1.0,358,Adjective,4867
swift,0,3.04,1.43,2,27,0.93,197,Adjective,9170
durable,0,3.03,1.59,0,29,1.0,18,Adjective,25634
initial,0,3.03,1.43,0,30,1.0,325,Adjective,3988
lifeless,0,3.03,1.38,0,29,1.0,64,Adjective,22185
native,0,3.03,1.52,0,30,1.0,421,Adjective,3128
tidy,0,3.03,1.38,0,30,1.0,189,Adjective,29369
utter,0,3.03,1.57,0,29,1.0,257,Adjective,14395
arctic,0,3.0,1.39,1,27,0.96,100,Adjective,10162
bulky,0,3.0,1.25,0,29,1.0,26,Adjective,27446
industrial,0,3.0,1.54,1,28,0.96,233,Adjective,3919
motionless,0,3.0,1.61,0,28,1.0,17,Adjective,19917
nearest,0,3.0,1.36,0,30,1.0,382,Adjective,7205
penetrating,0,3.0,1.51,0,29,1.0,59,Adjective,22391
scary,0,3.0,1.56,0,29,1.0,1336,Adjective,12459
sleek,0,3.0,1.22,0,28,1.0,43,Adjective,21185
synthetic,0,3.0,1.51,0,29,1.0,128,Adjective,12553
tired,0,3.0,1.33,0,27,1.0,5745,Adjective,5458
varied,0,3.0,1.3,0,26,1.0,41,Adjective,9426
comical,0,2.97,1.4,0,29,1.0,42,Adjective,29257
cubic,0,2.97,1.38,0,31,1.0,44,Adjective,11919
graphical,0,2.97,1.27,0,30,1.0,2,Adjective,20477
nuclear,0,2.97,1.32,0,29,1.0,968,Adjective,4517
psychedelic,0,2.97,1.55,0,29,1.0,40,Adjective,18147
reflective,0,2.97,1.55,0,29,1.0,31,Adjective,21346
senior,0,2.97,1.45,0,30,1.0,1339,Adjective,3026
sick,0,2.97,1.4,0,29,1.0,8437,Adjective,5305
animated,0,2.96,1.35,0,28,1.0,61,Adjective,6579
arid,0,2.96,1.4,3,30,0.9,16,Adjective,17511
choral,0,2.96,1.28,3,29,0.9,11,Adjective,14564
cosmetic,0,2.96,1.35,0,28,1.0,92,Adjective,25536
culinary,0,2.96,1.2,1,29,0.97,61,Adjective,20560
ferocious,0,2.96,1.35,1,29,0.97,79,Adjective,27863
glaring,0,2.96,1.29,0,27,1.0,22,Adjective,16124
gross,0,2.96,1.34,0,27,1.0,779,Adjective,7977
monetary,0,2.96,1.43,0,27,1.0,52,Adjective,12194
plush,0,2.96,1.22,2,28,0.93,28,Adjective,27729
shady,0,2.96,1.23,0,28,1.0,120,Adjective,22824
viral,0,2.96,1.53,0,28,1.0,45,Adjective,13434
visual,0,2.96,1.43,0,26,1.0,586,Adjective,5107
artificial,0,2.93,1.67,0,29,1.0,246,Adjective,7976
bitter,0,2.93,1.53,0,29,1.0,568,Adjective,8618
catholic,0,2.93,1.58,0,29,1.0,636,Adjective,3234
clerical,0,2.93,1.14,0,27,1.0,50,Adjective,23106
condensed,0,2.93,1.49,0,29,1.0,20,Adjective,25011
global,0,2.93,1.48,0,30,1.0,321,Adjective,3795
higher,0,2.93,1.33,0,27,1.0,1420,Adjective,3020
luxurious,0,2.93,1.33,0,28,1.0,57,Adjective,20783
mobile,0,2.93,1.49,0,27,1.0,381,Adjective,4684
oversized,0,2.93,1.39,0,30,1.0,47,Adjective,21698
radial,0,2.93,1.39,2,30,0.93,25,Adjective,15255
speedy,0,2.93,1.44,0,27,1.0,100,Adjective,26203
sporting,0,2.93,1.15,0,28,1.0,159,Adjective,7419
vocal,0,2.93,1.36,0,27,1.0,151,Adjective,5554
cinematic,0,2.92,1.32,1,27,0.96,26,Adjective,21014
geographical,0,2.92,1.56,0,24,1.0,31,Adjective,10056
retail,0,2.92,1.53,0,25,1.0,118,Adjective,7027
topographic,0,2.92,1.67,2,26,0.92,1,Adjective,24254
enormous,0,2.9,1.45,0,29,1.0,526,Adjective,8216
homemade,0,2.9,1.49,0,30,1.0,146,Adjective,25628
hungry,0,2.9,1.42,0,29,1.0,3931,Adjective,7501
mathematical,0,2.9,1.5,0,29,1.0,81,Adjective,8045
photographic,0,2.9,1.5,0,29,1.0,97,Adjective,12416
youthful,0,2.9,1.26,0,29,1.0,79,Adjective,22446
annoyed,0,2.89,1.4,0,28,1.0,175,Adjective,11654
compressed,0,2.89,1.29,0,28,1.0,46,Adjective,16620
instrumental,0,2.89,1.42,0,27,1.0,78,Adjective,6150
mini,0,2.89,1.31,0,28,1.0,184,Adjective,7163
planetary,0,2.89,1.37,1,29,0.97,55,Adjective,17700
quick,0,2.89,1.29,0,28,1.0,5542,Adjective,4248
starving,0,2.89,1.45,0,27,1.0,865,Adjective,18025
surgical,0,2.89,1.5,0,28,1.0,409,Adjective,11707
aging,0,2.88,1.39,0,25,1.0,131,Adjective,12520
alone,0,2.86,1.6,0,28,1.0,15735,Adjective,2894
delighted,0,2.86,1.38,0,29,1.0,660,Adjective,15936
fragile,0,2.86,1.38,0,28,1.0,262,Adjective,13072
inner,0,2.86,1.43,0,28,1.0,507,Adjective,5110
optical,0,2.86,1.22,0,29,1.0,56,Adjective,9380
sturdy,0,2.86,1.48,0,29,1.0,86,Adjective,23073
recreational,0,2.85,1.38,0,26,1.0,53,Adjective,10517
abundant,0,2.83,1.46,0,30,1.0,29,Adjective,12990
energetic,0,2.83,1.26,0,29,1.0,66,Adjective,18114
gothic,0,2.83,1.39,0,30,1.0,48,Adjective,7788
instructional,0,2.83,1.44,0,23,1.0,9,Adjective,23219
invisible,0,2.83,1.49,0,30,1.0,630,Adjective,8841
longitudinal,0,2.83,1.43,1,25,0.96,4,Adjective,20134
makeshift,0,2.83,1.34,0,29,1.0,20,Adjective,19368
automatic,0,2.82,1.12,0,28,1.0,356,Adjective,6882
external,0,2.82,1.36,0,28,1.0,126,Adjective,6327
international,0,2.82,1.47,0,28,1.0,725,Adjective,2248
married,0,2.82,1.36,0,28,1.0,12163,Adjective,2496
matching,0,2.82,1.42,0,28,1.0,230,Adjective,9844
customized,0,2.81,1.39,1,28,0.96,31,Adjective,28749
multi,0,2.81,1.41,1,27,0.96,4,Adjective,4800
new,0,2.81,1.62,0,27,1.0,36913,Adjective,2047
prone,0,2.81,1.47,1,28,0.96,92,Adjective,13047
warped,0,2.81,1.44,0,27,1.0,83,Adjective,25618
lush,0,2.8,1.41,1,26,0.96,60,Adjective,16299
shrill,0,2.8,1.42,0,30,1.0,24,Adjective,28349
total,0,2.8,1.47,0,30,1.0,1920,Adjective,2561
western,0,2.8,1.37,0,30,1.0,679,Adjective,2530
eyed,0,2.79,1.24,0,29,1.0,38,Adjective,7168
idle,0,2.79,1.32,0,29,1.0,141,Adjective,18373
illuminating,0,2.79,1.4,0,29,1.0,24,Adjective,27816
rich,0,2.79,1.57,0,29,1.0,4100,Adjective,4138
weak,0,2.79,1.57,0,29,1.0,1607,Adjective,5410
younger,0,2.79,1.45,0,28,1.0,1257,Adjective,3920
gaping,0,2.78,1.15,2,29,0.93,42,Adjective,21226
clumsy,0,2.77,1.42,0,26,1.0,275,Adjective,22902
orderly,0,2.77,1.28,0,30,1.0,223,Adjective,23589
sleepy,0,2.77,1.2,0,31,1.0,437,Adjective,17056
cosmic,0,2.76,1.55,0,29,1.0,184,Adjective,14448
cute,0,2.76,1.5,0,29,1.0,4475,Adjective,10140
enthusiastic,0,2.76,1.33,0,29,1.0,142,Adjective,14727
grotesque,0,2.76,1.46,0,29,1.0,80,Adjective,27707
lower,0,2.76,1.7,0,29,1.0,1417,Adjective,2896
mad,0,2.76,1.45,0,25,1.0,5784,Adjective,5506
permanent,0,2.76,1.55,0,29,1.0,619,Adjective,4568
picturesque,0,2.76,1.33,1,30,0.97,25,Adjective,23273
quiet,0,2.76,1.5,0,29,1.0,5978,Adjective,4251
shimmering,0,2.76,1.43,0,29,1.0,32,Adjective,22349
stray,0,2.76,1.35,0,29,1.0,272,Adjective,15926
topical,0,2.76,1.33,0,29,1.0,26,Adjective,25665
tubular,0,2.76,1.54,0,25,1.0,14,Adjective,25147
automated,0,2.75,1.24,0,28,1.0,73,Adjective,12978
colonial,0,2.75,1.38,0,28,1.0,105,Adjective,5336
distant,0,2.75,1.43,0,28,1.0,439,Adjective,6802
rugged,0,2.75,1.46,0,28,1.0,102,Adjective,17638
chilling,0,2.74,1.06,0,27,1.0,82,Adjective,27017
poisonous,0,2.74,1.35,0,27,1.0,170,Adjective,22641
repetitive,0,2.74,1.4,0,27,1.0,29,Adjective,23563
restraining,0,2.74,1.4,0,27,1.0,171,Adjective,28285
highest,0,2.72,1.34,0,25,1.0,646,Adjective,3284
old,0,2.72,1.31,0,29,1.0,31056,Adjective,2214
premature,0,2.72,1.24,0,25,1.0,177,Adjective,21371
private,0,2.72,1.31,0,29,1.0,3874,Adjective,2797
strict,0,2.72,1.28,0,29,1.0,358,Adjective,9384
central,0,2.71,1.4,0,24,1.0,1262,Adjective,2430
favorite,0,2.71,1.52,0,24,1.0,3032,Adjective,5440
savage,0,2.71,1.24,0,28,1.0,365,Adjective,9576
afraid,0,2.7,1.39,0,30,1.0,12631,Adjective,4452
bilateral,0,2.7,1.32,0,27,1.0,30,Adjective,17758
complete,0,2.7,1.39,0,30,1.0,2636,Adjective,3143
formal,0,2.7,1.2,0,27,1.0,424,Adjective,5337
ornamental,0,2.7,1.3,1,28,0.96,9,Adjective,18200
poor,0,2.7,1.71,0,27,1.0,6583,Adjective,3532
rustic,0,2.7,1.46,1,28,0.96,40,Adjective,27471
sizable,0,2.7,1.32,0,30,1.0,26,Adjective,25908
thinner,0,2.7,1.54,1,28,0.96,115,Adjective,23082
athletic,0,2.69,1.23,0,29,1.0,197,Adjective,5188
bodily,0,2.69,1.51,0,29,1.0,108,Adjective,20445
mid,0,2.69,1.34,1,30,0.97,64,Adjective,3054
preceding,0,2.69,1.47,0,29,1.0,34,Adjective,11003
structural,0,2.69,1.31,0,29,1.0,93,Adjective,8332
elaborate,0,2.68,1.39,1,29,0.97,242,Adjective,9603
organic,0,2.68,1.42,0,28,1.0,220,Adjective,7554
archaeological,0,2.67,1.58,0,24,1.0,48,Adjective,7611
communal,0,2.67,1.35,1,31,0.97,33,Adjective,15029
final,0,2.67,1.39,0,27,1.0,2533,Adjective,2345
lazy,0,2.67,1.39,0,27,1.0,591,Adjective,13971
rural,0,2.67,1.57,1,28,0.96,59,Adjective,3541
sterile,0,2.67,1.39,0,27,1.0,111,Adjective,25403
turbulent,0,2.67,1.4,0,30,1.0,33,Adjective,22609
ascending,0,2.66,1.32,0,29,1.0,35,Adjective,22316
hysterical,0,2.65,1.4,0,31,1.0,362,Adjective,25614
attractive,0,2.64,1.28,0,28,1.0,1256,Adjective,8702
flexible,0,2.64,1.19,0,28,1.0,136,Adjective,12379
inclined,0,2.64,1.52,0,28,1.0,169,Adjective,13050
intact,0,2.64,1.47,0,28,1.0,324,Adjective,10109
remaining,0,2.64,1.37,0,28,1.0,344,Adjective,3588
robust,0,2.64,1.62,0,28,1.0,36,Adjective,15873
sexy,0,2.64,1.6,0,25,1.0,1529,Adjective,7916
environmental,0,2.63,1.33,0,27,1.0,167,Adjective,4483
generic,0,2.63,1.5,0,27,1.0,78,Adjective,12391
handsome,0,2.63,1.25,0,30,1.0,1684,Adjective,8502
hardened,0,2.63,1.18,1,28,0.96,58,Adjective,15015
pediatric,0,2.63,1.56,0,30,1.0,80,Adjective,23614
playful,0,2.63,1.45,0,30,1.0,59,Adjective,18378
fierce,0,2.62,1.24,0,29,1.0,244,Adjective,9205
goofy,0,2.62,1.1,0,24,1.0,266,Adjective,27243
hostile,0,2.62,1.18,0,29,1.0,456,Adjective,10420
meteorological,0,2.62,1.42,2,28,0.93,14,Adjective,20557
portable,0,2.62,1.45,0,29,1.0,204,Adjective,12109
relaxing,0,2.62,1.35,0,24,1.0,184,Adjective,19613
residential,0,2.62,1.33,0,26,1.0,91,Adjective,5647
southern,0,2.62,1.29,0,29,1.0,592,Adjective,2670
sprawling,0,2.62,1.3,0,26,1.0,7,Adjective,24199
advancing,0,2.61,1.34,0,28,1.0,76,Adjective,10787
cozy,0,2.61,1.31,0,28,1.0,288,Adjective,26931
fine,0,2.61,1.47,0,28,1.0,30502,Adjective,2986
intermittent,0,2.61,1.29,0,28,1.0,28,Adjective,23852
mighty,0,2.61,1.5,0,28,1.0,1355,Adjective,10478
minor,0,2.61,1.4,1,29,0.97,654,Adjective,3576
orchestral,0,2.61,1.42,0,28,1.0,10,Adjective,13533
late,0,2.6,1.41,0,25,1.0,13756,Adjective,2397
alert,0,2.59,1.55,0,27,1.0,1051,Adjective,9499
correct,0,2.59,1.34,0,27,1.0,2292,Adjective,6149
decorative,0,2.59,1.3,0,29,1.0,44,Adjective,11584
dizzy,0,2.59,1.55,0,27,1.0,430,Adjective,14849
synchronized,0,2.58,1.41,1,25,0.96,39,Adjective,25549
tender,0,2.58,1.33,0,26,1.0,453,Adjective,8616
agitated,0,2.57,1.37,1,29,0.97,128,Adjective,21568
distorted,0,2.57,1.5,0,28,1.0,103,Adjective,19112
domestic,0,2.57,1.23,0,28,1.0,351,Adjective,4968
galactic,0,2.57,1.55,1,29,0.97,56,Adjective,21375
gigantic,0,2.57,1.37,0,28,1.0,190,Adjective,20193
muted,0,2.57,1.23,0,28,1.0,20,Adjective,22124
numerous,0,2.57,1.45,0,30,1.0,183,Adjective,3365
public,0,2.57,1.32,0,28,1.0,3625,Adjective,2270
rigorous,0,2.57,1.23,0,28,1.0,43,Adjective,20001
defective,0,2.56,1.22,0,27,1.0,110,Adjective,28829
equal,0,2.56,1.34,0,27,1.0,682,Adjective,5020
happy,0,2.56,1.78,0,27,1.0,16993,Adjective,3407
linguistic,0,2.56,1.37,0,27,1.0,18,Adjective,12158
pleasing,0,2.56,1.53,0,27,1.0,79,Adjective,24820
spacious,0,2.56,1.42,0,27,1.0,58,Adjective,22445
abusive,0,2.55,1.43,0,29,1.0,83,Adjective,20676
frail,0,2.55,1.5,0,29,1.0,81,Adjective,25737
functional,0,2.55,1.18,0,29,1.0,139,Adjective,8360
iconic,0,2.55,1.43,0,29,1.0,10,Adjective,14430
multicultural,0,2.55,1.4,0,29,1.0,3,Adjective,27135
aggressive,0,2.54,1.39,0,26,1.0,405,Adjective,9376
exact,0,2.54,1.37,0,28,1.0,1154,Adjective,6635
guiding,0,2.54,1.35,0,28,1.0,106,Adjective,14669
maximum,0,2.54,1.53,0,28,1.0,396,Adjective,4555
official,0,2.54,1.43,0,28,1.0,1224,Adjective,2880
protective,0,2.54,1.32,0,28,1.0,309,Adjective,9474
startling,0,2.54,1.37,1,29,0.97,70,Adjective,19828
angry,0,2.53,1.63,0,30,1.0,3008,Adjective,4854
gentle,0,2.53,1.38,0,30,1.0,844,Adjective,7132
blasted,0,2.52,1.38,0,29,1.0,229,Adjective,18461
clinical,0,2.52,1.24,0,29,1.0,149,Adjective,6612
collective,0,2.52,1.25,0,27,1.0,122,Adjective,7268
financial,0,2.52,1.18,0,29,1.0,777,Adjective,3361
flawless,0,2.52,1.5,0,27,1.0,80,Adjective,27503
gay,0,2.52,1.31,0,27,1.0,3013,Adjective,5637
lame,0,2.52,1.58,0,27,1.0,557,Adjective,20342
previous,0,2.52,1.36,0,31,1.0,484,Adjective,3025
rude,0,2.52,1.42,0,25,1.0,1125,Adjective,12726
shy,0,2.52,1.31,0,27,1.0,937,Adjective,11004
unstable,0,2.52,1.4,0,29,1.0,260,Adjective,14480
advisory,0,2.5,1.35,1,25,0.96,51,Adjective,7319
ample,0,2.5,0.96,0,22,1.0,93,Adjective,20851
brisk,0,2.5,1.3,0,26,1.0,53,Adjective,28022
cooperative,0,2.5,1.28,0,30,1.0,104,Adjective,10791
excess,0,2.5,1.29,0,28,1.0,156,Adjective,9987
fancy,0,2.5,1.5,0,30,1.0,1777,Adjective,11281
foreign,0,2.5,1.4,2,30,0.93,1137,Adjective,3097
funny,0,2.5,1.37,0,28,1.0,11127,Adjective,6057
horrific,0,2.5,1.31,0,30,1.0,70,Adjective,23512
incoming,0,2.5,1.3,0,26,1.0,315,Adjective,14932
interactive,0,2.5,1.07,0,28,1.0,28,Adjective,9123
real,0,2.5,1.62,0,28,1.0,22583,Adjective,2613
recent,0,2.5,1.38,0,30,1.0,669,Adjective,3522
relaxed,0,2.5,1.2,0,28,1.0,356,Adjective,8363
religious,0,2.5,1.46,0,30,1.0,707,Adjective,3412
scared,0,2.5,1.3,0,32,1.0,6803,Adjective,6015
sexual,0,2.5,1.33,2,28,0.93,1693,Adjective,4424
surprised,0,2.5,1.33,0,26,1.0,2808,Adjective,4527
tough,0,2.5,1.35,0,28,1.0,4616,Adjective,7823
tribal,0,2.5,1.26,0,28,1.0,95,Adjective,8807
verbal,0,2.5,1.48,0,28,1.0,149,Adjective,12064
alternating,0,2.48,1.23,0,25,1.0,21,Adjective,15122
consecutive,0,2.48,1.33,0,29,1.0,83,Adjective,5486
disturbing,0,2.48,1.31,0,27,1.0,463,Adjective,14888
immaculate,0,2.48,1.55,0,27,1.0,40,Adjective,19532
mild,0,2.48,1.18,0,29,1.0,245,Adjective,10256
prime,0,2.48,1.34,0,27,1.0,933,Adjective,3539
seductive,0,2.48,1.53,0,29,1.0,38,Adjective,23182
diagnostic,0,2.47,1.36,0,30,1.0,72,Adjective,16474
dormant,0,2.47,1.46,0,30,1.0,59,Adjective,22170
ethnic,0,2.47,1.31,0,30,1.0,91,Adjective,5636
neat,0,2.47,1.25,0,30,1.0,635,Adjective,15708
extra,0,2.46,1.5,0,26,1.0,3017,Adjective,4469
intelligent,0,2.46,1.33,0,26,1.0,689,Adjective,9414
medieval,0,2.46,1.36,1,27,0.96,151,Adjective,5781
restless,0,2.46,1.17,0,28,1.0,247,Adjective,15035
shocking,0,2.46,1.1,0,28,1.0,315,Adjective,16880
similar,0,2.46,1.26,0,28,1.0,695,Adjective,2714
smaller,0,2.46,1.42,0,26,1.0,680,Adjective,3760
vice,0,2.46,1.55,1,29,0.97,950,Adjective,3580
broad,0,2.45,1.43,0,29,1.0,751,Adjective,5041
civic,0,2.45,1.1,0,22,1.0,110,Adjective,8388
prior,0,2.45,1.4,0,29,1.0,422,Adjective,3188
radiant,0,2.45,1.35,0,29,1.0,110,Adjective,23751
scientific,0,2.45,1.43,0,29,1.0,580,Adjective,4045
successive,0,2.45,1.43,0,29,1.0,8,Adjective,11165
unconscious,0,2.45,1.53,0,29,1.0,583,Adjective,9787
comedic,0,2.44,1.55,0,27,1.0,6,Adjective,21699
dynamic,0,2.44,1.4,0,27,1.0,107,Adjective,8790
positive,0,2.44,1.42,0,27,1.0,1613,Adjective,3893
sloppy,0,2.44,1.28,0,27,1.0,300,Adjective,28810
undeveloped,0,2.44,1.12,0,27,1.0,14,Adjective,29341
additional,0,2.43,1.19,0,30,1.0,300,Adjective,3176
alternate,0,2.43,1.23,0,28,1.0,180,Adjective,6585
bold,0,2.43,1.55,0,30,1.0,385,Adjective,7782
delicious,0,2.43,1.55,0,28,1.0,1098,Adjective,12090
everyday,0,2.43,1.4,0,28,1.0,555,Adjective,10126
irregular,0,2.43,1.33,0,30,1.0,129,Adjective,12052
martial,0,2.43,1.26,0,28,1.0,296,Adjective,7761
reactive,0,2.43,1.5,0,28,1.0,39,Adjective,22643
severe,0,2.43,1.1,1,29,0.97,480,Adjective,5729
designated,0,2.42,1.24,1,27,0.96,132,Adjective,4351
busy,0,2.41,1.38,0,29,1.0,5433,Adjective,5697
comforting,0,2.41,1.35,0,29,1.0,222,Adjective,16334
federal,0,2.41,1.37,0,27,1.0,1173,Adjective,2976
feminine,0,2.41,1.12,0,29,1.0,233,Adjective,12320
gruff,0,2.41,1.31,2,29,0.93,28,Adjective,27038
intense,0,2.41,1.45,0,27,1.0,520,Adjective,6387
internal,0,2.41,1.45,0,27,1.0,502,Adjective,4722
main,0,2.41,1.31,0,27,1.0,2179,Adjective,2364
merry,0,2.41,1.27,0,29,1.0,1994,Adjective,12831
refreshing,0,2.41,1.25,0,27,1.0,187,Adjective,27150
wild,0,2.41,1.19,0,27,1.0,2923,Adjective,3748
average,0,2.4,1.13,0,30,1.0,849,Adjective,2779
foul,0,2.4,1.54,0,30,1.0,738,Adjective,12487
regular,0,2.4,1.16,0,30,1.0,1727,Adjective,3180
zoological,0,2.4,1.4,0,30,1.0,8,Adjective,26168
fair,0,2.39,1.5,0,28,1.0,4832,Adjective,4189
hilarious,0,2.39,1.2,0,28,1.0,295,Adjective,26316
precise,0,2.39,1.37,0,28,1.0,265,Adjective,10480
promotional,0,2.39,0.92,0,31,1.0,39,Adjective,10319
unclear,0,2.39,1.31,0,28,1.0,75,Adjective,10599
able,0,2.38,1.42,1,27,0.96,8155,Adjective,2583
brief,0,2.38,1.12,0,29,1.0,732,Adjective,4766
delightful,0,2.38,1.18,1,30,0.97,469,Adjective,26380
impatient,0,2.38,1.21,0,24,1.0,206,Adjective,17380
sinister,0,2.38,1.4,0,29,1.0,111,Adjective,16491
sporadic,0,2.38,1.18,0,29,1.0,14,Adjective,24590
uncommon,0,2.38,1.24,0,29,1.0,110,Adjective,13191
vibrant,0,2.38,1.42,0,26,1.0,52,Adjective,17026
crazy,0,2.37,1.3,0,30,1.0,13886,Adjective,4689
dull,0,2.37,1.22,0,30,1.0,616,Adjective,10634
graceful,0,2.37,1.18,0,27,1.0,118,Adjective,19415
illegal,0,2.37,1.3,0,30,1.0,1199,Adjective,6206
nasty,0,2.37,1.31,0,27,1.0,1151,Adjective,11808
pleased,0,2.37,1.13,0,30,1.0,1455,Adjective,7537
secondary,0,2.37,1.35,0,30,1.0,209,Adjective,3905
unharmed,0,2.37,1.36,0,27,1.0,77,Adjective,28150
dumb,0,2.36,1.5,0,28,1.0,2395,Adjective,12873
false,0,2.36,1.42,0,28,1.0,1078,Adjective,6270
glad,0,2.36,1.37,0,28,1.0,8740,Adjective,5580
guilty,0,2.36,1.41,0,25,1.0,3177,Adjective,5905
intricate,0,2.36,1.25,0,28,1.0,53,Adjective,17796
lively,0,2.36,1.25,0,28,1.0,207,Adjective,17133
reckless,0,2.36,1.35,0,25,1.0,251,Adjective,18555
rotational,0,2.36,1.19,1,29,0.97,7,Adjective,25254
urgent,0,2.36,1.14,0,22,1.0,758,Adjective,13661
curt,0,2.35,1.27,4,27,0.85,136,Adjective,20099
immature,0,2.35,1.35,0,26,1.0,167,Adjective,26838
sequential,0,2.35,1.08,0,31,1.0,10,Adjective,25582
tense,0,2.35,1.29,0,26,1.0,522,Adjective,9049
various,0,2.35,1.27,0,23,1.0,456,Adjective,2536
volatile,0,2.35,1.43,0,23,1.0,59,Adjective,20606
cheerful,0,2.34,1.32,0,29,1.0,190,Adjective,18350
disgusted,0,2.34,1.26,0,29,1.0,90,Adjective,17733
exceptional,0,2.34,1.32,0,29,1.0,149,Adjective,11813
extended,0,2.34,1.29,0,29,1.0,213,Adjective,3668
fashioned,0,2.34,1.42,0,29,1.0,71,Adjective,13405
institutional,0,2.34,1.14,0,29,1.0,17,Adjective,12148
opposing,0,2.34,1.29,0,29,1.0,137,Adjective,10078
unfinished,0,2.34,1.2,0,29,1.0,179,Adjective,14342
aesthetic,0,2.33,1.44,2,29,0.93,34,Adjective,12465
comfortable,0,2.33,1.13,0,24,1.0,2408,Adjective,6625
creepy,0,2.33,1.14,0,27,1.0,568,Adjective,17109
intensive,0,2.33,1.24,0,30,1.0,112,Adjective,11806
primitive,0,2.33,1.27,0,27,1.0,263,Adjective,10968
dependent,0,2.32,1.25,0,25,1.0,114,Adjective,7790
excited,0,2.32,1.28,0,28,1.0,2479,Adjective,7568
friendly,0,2.32,1.33,0,28,1.0,1328,Adjective,5379
racial,0,2.32,1.28,0,28,1.0,159,Adjective,5762
simulated,0,2.32,1.28,0,28,1.0,48,Adjective,23599
underlying,0,2.32,1.36,0,28,1.0,64,Adjective,10318
agile,0,2.31,1.04,0,29,1.0,20,Adjective,29003
amateur,0,2.31,1.35,0,26,1.0,334,Adjective,5515
annoying,0,2.31,1.57,0,26,1.0,567,Adjective,15703
authentic,0,2.31,1.37,0,29,1.0,230,Adjective,14469
commanding,0,2.31,1.14,0,29,1.0,352,Adjective,7991
elegant,0,2.31,1.32,0,26,1.0,320,Adjective,11552
lavish,0,2.31,1.2,0,29,1.0,39,Adjective,22689
modern,0,2.31,1.23,0,26,1.0,930,Adjective,2715
partial,0,2.31,1.29,0,26,1.0,247,Adjective,7704
presidential,0,2.31,1.35,0,32,1.0,285,Adjective,4883
sparse,0,2.31,1.28,0,29,1.0,11,Adjective,20288
delicate,0,2.3,1.14,0,27,1.0,485,Adjective,10059
infectious,0,2.3,1.35,0,27,1.0,65,Adjective,16514
lasting,0,2.3,1.32,0,27,1.0,120,Adjective,9879
magical,0,2.3,1.26,0,30,1.0,464,Adjective,8687
outgoing,0,2.3,1.41,0,27,1.0,90,Adjective,22011
cumulative,0,2.29,1.18,0,28,1.0,11,Adjective,23260
lovely,0,2.29,1.27,1,25,0.96,4853,Adjective,8403
sonic,0,2.29,1.27,1,29,0.97,99,Adjective,12728
primary,0,2.28,1.22,0,29,1.0,444,Adjective,3078
timely,0,2.28,1.19,0,29,1.0,55,Adjective,23259
abrupt,0,2.27,1.11,0,30,1.0,58,Adjective,18772
corporate,0,2.27,0.87,0,30,1.0,521,Adjective,5971
detailed,0,2.27,1.12,0,22,1.0,200,Adjective,6851
distraught,0,2.27,1.26,0,30,1.0,79,Adjective,25348
expansive,0,2.27,1.26,0,30,1.0,12,Adjective,25145
frightened,0,2.27,1.34,2,28,0.93,1186,Adjective,10363
peaceful,0,2.27,1.51,0,26,1.0,573,Adjective,9379
responsive,0,2.27,1.17,0,30,1.0,40,Adjective,26651
social,0,2.27,1.28,0,26,1.0,1703,Adjective,2591
stricken,0,2.27,1.25,1,27,0.96,75,Adjective,16654
surprising,0,2.27,1.2,0,30,1.0,307,Adjective,11341
temporary,0,2.27,1.23,0,30,1.0,665,Adjective,5741
valid,0,2.27,1.26,0,30,1.0,164,Adjective,9398
basic,0,2.26,1.32,0,27,1.0,794,Adjective,3937
brave,0,2.26,1.56,0,27,1.0,1617,Adjective,9191
erotic,0,2.26,1.32,0,31,1.0,200,Adjective,14253
melodic,0,2.26,1.29,1,28,0.96,10,Adjective,17187
passive,0,2.26,0.98,0,27,1.0,111,Adjective,13135
plain,0,2.26,1.29,0,31,1.0,1113,Adjective,5810
preoccupied,0,2.26,1.32,0,27,1.0,102,Adjective,23962
revolutionary,0,2.26,1.29,0,27,1.0,224,Adjective,6208
sensual,0,2.26,1.35,0,27,1.0,77,Adjective,18753
vigorous,0,2.26,1.16,0,27,1.0,35,Adjective,21813
excessive,0,2.25,1.14,0,28,1.0,124,Adjective,11664
frequent,0,2.25,1.4,0,28,1.0,140,Adjective,6976
gorgeous,0,2.25,1.14,0,28,1.0,1227,Adjective,9882
simultaneous,0,2.25,1.32,0,28,1.0,29,Adjective,17424
steady,0,2.25,1.08,1,29,0.97,1158,Adjective,6706
unopposed,0,2.25,1.4,0,28,1.0,11,Adjective,17123
unsuccessful,0,2.25,1.21,0,28,1.0,44,Adjective,7736
victorious,0,2.25,1.32,0,28,1.0,66,Adjective,13846
ceremonial,0,2.24,1.3,0,29,1.0,70,Adjective,12961
diverse,0,2.24,1.23,0,25,1.0,39,Adjective,7578
elementary,0,2.24,1.18,0,29,1.0,242,Adjective,4732
indigenous,0,2.24,1.12,0,29,1.0,57,Adjective,6284
mandatory,0,2.24,1.35,0,29,1.0,126,Adjective,10915
national,0,2.24,1.3,0,29,1.0,1946,Adjective,2120
adept,0,2.23,1.18,1,27,0.96,33,Adjective,26398
